status,paid_only,is_favor,frequency,progress,stat.question_id,stat.question__article__live,stat.question__article__slug,stat.question__article__has_video_solution,stat.question__title,stat.question__title_slug,stat.question__hide,stat.total_acs,stat.total_submitted,stat.frontend_question_id,stat.is_new_question,difficulty.level
,False,False,0,0,1188,,,,Brace Expansion II,brace-expansion-ii,False,24673,38758,1096,False,3
,False,False,0,0,1187,,,,Print FooBar Alternately,print-foobar-alternately,False,82589,125689,1115,False,2
,False,False,0,0,1186,,,,Building H2O,building-h2o,False,50478,89921,1117,False,2
,False,False,0,0,1185,True,find-in-mountain-array,False,Find in Mountain Array,find-in-mountain-array,False,137732,340795,1095,False,3
,False,False,0,0,1184,True,car-pooling,False,Car Pooling,car-pooling,False,220020,392283,1094,False,2
,False,False,0,0,1183,,,,Statistics from a Large Sample,statistics-from-a-large-sample,False,19589,46446,1093,False,2
,False,False,0,0,1182,True,game-play-analysis-iv,False,Game Play Analysis IV,game-play-analysis-iv,False,153214,422716,550,False,2
,False,False,0,0,1179,True,game-play-analysis-i,False,Game Play Analysis I,game-play-analysis-i,False,270919,362945,511,False,1
,False,False,0,0,1174,True,sales-analysis-iii,False,Sales Analysis III,sales-analysis-iii,False,132473,284387,1084,False,1
,False,False,0,0,1171,True,shortest-path-in-a-binary-matrix,False,Shortest Path in Binary Matrix,shortest-path-in-binary-matrix,False,463897,980297,1091,False,2
,False,False,0,0,1170,,,,Shortest Common Supersequence ,shortest-common-supersequence,False,111369,188788,1092,False,3
,False,False,0,0,1169,,,,Largest Values From Labels,largest-values-from-labels,False,38053,61398,1090,False,2
,False,False,0,0,1168,True,duplicate-zeros,False,Duplicate Zeros,duplicate-zeros,False,417484,804407,1089,False,1
,False,False,0,0,1161,True,project-employees-i,False,Project Employees I,project-employees-i,False,212605,349610,1075,False,1
,False,False,0,0,1160,,,,Letter Tile Possibilities,letter-tile-possibilities,False,99400,130462,1079,False,2
,False,False,0,0,1159,,,,Smallest Subsequence of Distinct Characters,smallest-subsequence-of-distinct-characters,False,68523,112664,1081,False,2
,False,False,0,0,1157,,,,Insufficient Nodes in Root to Leaf Paths,insufficient-nodes-in-root-to-leaf-paths,False,37201,67126,1080,False,2
,False,False,0,0,1156,,,,Occurrences After Bigram,occurrences-after-bigram,False,72107,113720,1078,False,1
,False,False,0,0,1155,True,product-sales-analysis-iii,False,Product Sales Analysis III,product-sales-analysis-iii,False,135885,320917,1070,False,2
,False,False,0,0,1153,True,product-sales-analysis-i,False,Product Sales Analysis I,product-sales-analysis-i,False,415062,506224,1068,False,1
,False,False,0,0,1148,,,,Adding Two Negabinary Numbers,adding-two-negabinary-numbers,False,17757,48260,1073,False,2
,False,False,0,0,1147,,,,Flip Columns For Maximum Number of Equal Rows,flip-columns-for-maximum-number-of-equal-rows,False,22721,35542,1072,False,2
,False,False,0,0,1146,True,greatest-common-divisor-of-strings,False,Greatest Common Divisor of Strings,greatest-common-divisor-of-strings,False,435652,847990,1071,False,1
,False,False,0,0,1145,True,number-of-submatrices-that-sum-to-target,False,Number of Submatrices That Sum to Target,number-of-submatrices-that-sum-to-target,False,152607,205047,1074,False,3
,False,False,0,0,1140,,,,Distant Barcodes,distant-barcodes,False,42705,91856,1054,False,2
,False,False,0,0,1139,,,,Previous Permutation With One Swap,previous-permutation-with-one-swap,False,40086,80637,1053,False,2
,False,False,0,0,1138,,,,Grumpy Bookstore Owner,grumpy-bookstore-owner,False,74200,129934,1052,False,2
,False,False,0,0,1137,,,,Height Checker,height-checker,False,340855,445411,1051,False,1
,False,False,0,0,1136,True,actors-and-directors-who-cooperated-at-least-three-times,False,Actors and Directors Who Cooperated At Least Three Times,actors-and-directors-who-cooperated-at-least-three-times,False,174083,248982,1050,False,1
,False,False,0,0,1135,True,customers-who-bought-all-products,False,Customers Who Bought All Products,customers-who-bought-all-products,False,157863,256301,1045,False,2
,False,False,0,0,1133,,,,Last Substring in Lexicographical Order,last-substring-in-lexicographical-order,False,34354,99397,1163,False,3
,False,False,0,0,1130,,,,Last Stone Weight II,last-stone-weight-ii,False,86702,156706,1049,False,2
,False,False,0,0,1129,True,longest-string-chain,False,Longest String Chain,longest-string-chain,False,403402,660774,1048,False,2
,False,False,0,0,1128,True,remove-all-adjacent-duplicates-in-string,False,Remove All Adjacent Duplicates In String,remove-all-adjacent-duplicates-in-string,False,563976,811044,1047,False,1
,False,False,0,0,1127,True,last-stone-weight,False,Last Stone Weight,last-stone-weight,False,611184,934994,1046,False,1
,False,False,0,0,1122,True,longest-duplicate-substring,False,Longest Duplicate Substring,longest-duplicate-substring,False,68067,222932,1044,False,3
,False,False,0,0,1121,True,partition-array-for-maximum-sum,False,Partition Array for Maximum Sum,partition-array-for-maximum-sum,False,183295,239743,1043,False,2
,False,False,0,0,1120,,,,Flower Planting With No Adjacent,flower-planting-with-no-adjacent,False,78098,152458,1042,False,2
,False,False,0,0,1119,True,robot-bounded-in-circle,False,Robot Bounded In Circle,robot-bounded-in-circle,False,233773,419917,1041,False,2
,False,False,0,0,1117,True,as-far-from-land-as-possible,False,As Far from Land as Possible,as-far-from-land-as-possible,False,153052,296742,1162,False,2
,False,False,0,0,1116,True,maximum-level-sum-of-a-binary-tree,False,Maximum Level Sum of a Binary Tree,maximum-level-sum-of-a-binary-tree,False,272787,406562,1161,False,2
,False,False,0,0,1115,,,,Valid Boomerang,valid-boomerang,False,51734,139930,1037,False,1
,False,False,0,0,1114,,,,Binary Search Tree to Greater Sum Tree,binary-search-tree-to-greater-sum-tree,False,176953,206275,1038,False,2
,False,False,0,0,1113,,,,Moving Stones Until Consecutive II,moving-stones-until-consecutive-ii,False,10142,17881,1040,False,2
,False,False,0,0,1112,True,find-words-that-can-be-formed-by-characters,False,Find Words That Can Be Formed by Characters,find-words-that-can-be-formed-by-characters,False,257381,364394,1160,False,1
,False,False,0,0,1111,,,,Minimum Score Triangulation of Polygon,minimum-score-triangulation-of-polygon,False,48801,82963,1039,False,2
,False,False,0,0,1106,,,,Escape a Large Maze,escape-a-large-maze,False,21506,61782,1036,False,3
,False,False,0,0,1105,True,uncrossed-lines,False,Uncrossed Lines,uncrossed-lines,False,156494,248324,1035,False,2
,False,False,0,0,1104,,,,Coloring A Border,coloring-a-border,False,34909,71289,1034,False,2
,False,False,0,0,1103,,,,Moving Stones Until Consecutive,moving-stones-until-consecutive,False,24874,51930,1033,False,2
,False,False,0,0,1097,True,stream-of-characters,False,Stream of Characters,stream-of-characters,False,88965,171121,1032,False,3
,False,False,0,0,1096,,,,Maximum Sum of Two Non-Overlapping Subarrays,maximum-sum-of-two-non-overlapping-subarrays,False,70268,117631,1031,False,2
,False,False,0,0,1095,True,two-city-scheduling,False,Two City Scheduling,two-city-scheduling,False,242272,363390,1029,False,2
,False,False,0,0,1094,,,,Matrix Cells in Distance Order,matrix-cells-in-distance-order,False,58917,82925,1030,False,1
,False,False,0,0,1093,,,,Recover a Tree From Preorder Traversal,recover-a-tree-from-preorder-traversal,False,50229,67565,1028,False,3
,False,False,0,0,1092,True,maximum-difference-between-node-and-ancestor,False,Maximum Difference Between Node and Ancestor,maximum-difference-between-node-and-ancestor,False,322588,412987,1026,False,2
,False,False,0,0,1087,True,longest-arithmetic-subsequence,False,Longest Arithmetic Subsequence,longest-arithmetic-subsequence,False,173314,353034,1027,False,2
,False,False,0,0,1086,,,,Divisor Game,divisor-game,False,253699,369209,1025,False,1
,False,False,0,0,1081,,,,Video Stitching,video-stitching,False,68580,133539,1024,False,2
,False,False,0,0,1080,,,,Camelcase Matching,camelcase-matching,False,48022,77134,1023,False,2
,False,False,0,0,1079,True,sum-root-to-leaf-binary-numbers,False,Sum of Root To Leaf Binary Numbers,sum-of-root-to-leaf-binary-numbers,False,209810,287151,1022,False,1
,False,False,0,0,1078,,,,Remove Outermost Parentheses,remove-outermost-parentheses,False,308850,374048,1021,False,1
,False,False,0,0,1073,True,number-of-enclaves,False,Number of Enclaves,number-of-enclaves,False,215942,314224,1020,False,2
,False,False,0,0,1072,True,next-greater-node-in-linked-list,False,Next Greater Node In Linked List,next-greater-node-in-linked-list,False,155156,255278,1019,False,2
,False,False,0,0,1071,,,,Binary Prefix Divisible By 5,binary-prefix-divisible-by-5,False,54815,117363,1018,False,1
,False,False,0,0,1070,,,,Convert to Base -2,convert-to-base-2,False,26537,43785,1017,False,2
,False,False,0,0,1065,,,,Binary String With Substrings Representing 1 To N,binary-string-with-substrings-representing-1-to-n,False,37534,65400,1016,False,2
,False,False,0,0,1064,True,smallest-integer-divisible-by-k,False,Smallest Integer Divisible by K,smallest-integer-divisible-by-k,False,62556,134213,1015,False,2
,False,False,0,0,1063,,,,Best Sightseeing Pair,best-sightseeing-pair,False,91794,155159,1014,False,2
,False,False,0,0,1062,,,,Partition Array Into Three Parts With Equal Sum,partition-array-into-three-parts-with-equal-sum,False,91902,219006,1013,False,1
,False,False,0,0,1058,True,lexicographically-smallest-equivalent-string,False,Lexicographically Smallest Equivalent String,lexicographically-smallest-equivalent-string,False,78896,103055,1061,False,2
,False,False,0,0,1057,,,,Numbers With Repeated Digits,numbers-with-repeated-digits,False,16676,39641,1012,False,3
,False,False,0,0,1056,True,capacity-to-ship-packages-within-d-days,False,Capacity To Ship Packages Within D Days,capacity-to-ship-packages-within-d-days,False,375283,540410,1011,False,2
,False,False,0,0,1055,True,pairs-of-songs-with-total-durations-divisible-by-60,True,Pairs of Songs With Total Durations Divisible by 60,pairs-of-songs-with-total-durations-divisible-by-60,False,271700,513936,1010,False,2
,False,False,0,0,1054,True,complement-of-base-10-integer,False,Complement of Base 10 Integer,complement-of-base-10-integer,False,237296,390345,1009,False,1
,False,False,0,0,1050,True,construct-bst-from-preorder-traversal,False,Construct Binary Search Tree from Preorder Traversal,construct-binary-search-tree-from-preorder-traversal,False,357436,436274,1008,False,2
,False,False,0,0,1049,True,minimum-domino-rotations-for-equal-row,False,Minimum Domino Rotations For Equal Row,minimum-domino-rotations-for-equal-row,False,202610,387996,1007,False,2
,False,False,0,0,1048,,,,Clumsy Factorial,clumsy-factorial,False,30702,53834,1006,False,2
,False,False,0,0,1047,,,,Maximize Sum Of Array After K Negations,maximize-sum-of-array-after-k-negations,False,89335,174890,1005,False,1
,False,False,0,0,1046,True,max-consecutive-ones-iii,False,Max Consecutive Ones III,max-consecutive-ones-iii,False,526202,835465,1004,False,2
,False,False,0,0,1045,,,,Check If Word Is Valid After Substitutions,check-if-word-is-valid-after-substitutions,False,61843,103894,1003,False,2
,False,False,0,0,1044,,,,Find Common Characters,find-common-characters,False,212294,308033,1002,False,1
,False,False,0,0,1043,,,,Grid Illumination,grid-illumination,False,20591,56117,1001,False,3
,False,False,0,0,1042,,,,Minimum Cost to Merge Stones,minimum-cost-to-merge-stones,False,39097,90924,1000,False,3
,False,False,0,0,1041,,,,Available Captures for Rook,available-captures-for-rook,False,65904,95616,999,False,1
,False,False,0,0,1040,,,,Maximum Binary Tree II,maximum-binary-tree-ii,False,35723,51757,998,False,2
,False,False,0,0,1039,True,find-the-town-judge,False,Find the Town Judge,find-the-town-judge,False,584497,1173879,997,False,1
,False,False,0,0,1038,False,number-of-squareful-arrays,False,Number of Squareful Arrays,number-of-squareful-arrays,False,38998,77848,996,False,3
,False,False,0,0,1037,False,minimum-number-of-k-consecutive-bit-flips,False,Minimum Number of K Consecutive Bit Flips,minimum-number-of-k-consecutive-bit-flips,False,34828,67532,995,False,3
,False,False,0,0,1036,True,rotting-oranges,False,Rotting Oranges,rotting-oranges,False,834930,1544969,994,False,2
,False,False,0,0,1035,True,cousins-in-binary-tree,False,Cousins in Binary Tree,cousins-in-binary-tree,False,274417,489688,993,False,1
,False,False,0,0,1034,True,subarrays-with-k-different-integers,False,Subarrays with K Different Integers,subarrays-with-k-different-integers,False,209348,331927,992,False,3
,False,False,0,0,1033,True,broken-calculator,False,Broken Calculator,broken-calculator,False,100353,184488,991,False,2
,False,False,0,0,1032,True,satisfiability-of-equality-equations,False,Satisfiability of Equality Equations,satisfiability-of-equality-equations,False,126098,249862,990,False,2
,False,False,0,0,1031,True,add-to-array-form-of-integer,False,Add to Array-Form of Integer,add-to-array-form-of-integer,False,258397,569715,989,False,1
,False,False,0,0,1030,True,smallest-string-starting-from-leaf,False,Smallest String Starting From Leaf,smallest-string-starting-from-leaf,False,186882,309071,988,False,2
,False,False,0,0,1029,True,vertical-order-traversal-of-a-binary-tree,True,Vertical Order Traversal of a Binary Tree,vertical-order-traversal-of-a-binary-tree,False,421680,887658,987,False,3
,False,False,0,0,1028,True,interval-list-intersections,False,Interval List Intersections,interval-list-intersections,False,408968,570981,986,False,2
,False,False,0,0,1027,True,sum-of-even-numbers-after-queries,False,Sum of Even Numbers After Queries,sum-of-even-numbers-after-queries,False,138745,203800,985,False,2
,False,False,0,0,1026,True,string-without-aaa-or-bbb,False,String Without AAA or BBB,string-without-aaa-or-bbb,False,47126,107484,984,False,2
,False,False,0,0,1025,True,minimum-cost-for-tickets,False,Minimum Cost For Tickets,minimum-cost-for-tickets,False,288067,441286,983,False,2
,False,False,0,0,1024,,,,Triples with Bitwise AND Equal To Zero,triples-with-bitwise-and-equal-to-zero,False,17500,30166,982,False,3
,False,False,0,0,1023,True,time-based-key-value-store,False,Time Based Key-Value Store,time-based-key-value-store,False,435151,880775,981,False,2
,False,False,0,0,1022,True,unique-paths-iii,False,Unique Paths III,unique-paths-iii,False,199785,244495,980,False,3
,False,False,0,0,1021,True,distribute-coins-in-binary-tree,False,Distribute Coins in Binary Tree,distribute-coins-in-binary-tree,False,114714,158068,979,False,2
,False,False,0,0,1020,True,longest-turbulent-subarray,False,Longest Turbulent Subarray,longest-turbulent-subarray,False,99515,210201,978,False,2
,False,False,0,0,1019,True,squares-of-a-sorted-array,True,Squares of a Sorted Array,squares-of-a-sorted-array,False,1835213,2520344,977,False,1
,False,False,0,0,1018,True,largest-perimeter-triangle,False,Largest Perimeter Triangle,largest-perimeter-triangle,False,237967,425277,976,False,1
,False,False,0,0,1017,False,odd-even-jump,False,Odd Even Jump,odd-even-jump,False,84186,211116,975,False,3
,False,False,0,0,1016,True,subarray-sums-divisible-by-k,False,Subarray Sums Divisible by K,subarray-sums-divisible-by-k,False,237488,440109,974,False,2
,False,False,0,0,1014,True,k-closest-points-to-origin,False,K Closest Points to Origin,k-closest-points-to-origin,False,1191286,1795209,973,False,2
,False,False,0,0,1013,True,fibonacci-number,False,Fibonacci Number,fibonacci-number,False,1772085,2493809,509,False,1
,False,False,0,0,1012,True,equal-rational-numbers,False,Equal Rational Numbers,equal-rational-numbers,False,7288,16632,972,False,3
,False,False,0,0,1011,True,flip-binary-tree-to-match-preorder-traversal,False,Flip Binary Tree To Match Preorder Traversal,flip-binary-tree-to-match-preorder-traversal,False,41995,83213,971,False,2
,False,False,0,0,1010,True,powerful-integers,False,Powerful Integers,powerful-integers,False,54828,125192,970,False,2
